learning rate,sgd step size,latent factors,iterations,last RMSE,RMSE list,last MAE,MAE list
0.025,0.03,20,48,3.725148123796976,"[13.583408415691041, 10.338787767750805, 8.47582092619085, 7.278224015787029, 6.46590289750286, 5.852374074394211, 5.433384997341229, 5.087366150597761, 4.849234121925763, 4.648134649340658, 4.5071865160682165, 4.383833419509171, 4.287705143486881, 4.209186111570485, 4.147387702610497, 4.090232840928787, 4.053830836180583, 4.018705747199662, 3.983573375739624, 3.9550378896652636, 3.9324290507417383, 3.9140373306330445, 3.8923719501465106, 3.8814140082519226, 3.865313313049334, 3.8543597598715817, 3.837927405246241, 3.830784421269582, 3.8185438508127842, 3.8129486024469283, 3.8061245932366217, 3.7944393798526117, 3.7858061344798717, 3.7830628354508287, 3.777833613747018, 3.770764362177448, 3.770084777414623, 3.762871927470547, 3.7601025855748547, 3.754358661063364, 3.7496861360665164, 3.7460147136811592, 3.744621235649189, 3.737589278925945, 3.737547605453635, 3.736640502492045, 3.7317948411856876, 3.725148123796976, 3.7263993472271557]",0.502016965887204,"[1.2419059386704059, 1.1201466894104188, 1.0300055063889206, 0.9554115877458439, 0.8925841561864442, 0.8375372070692104, 0.792319701962043, 0.7521975898261264, 0.7202277059564745, 0.6912420693351933, 0.6686777550644605, 0.6485803222474631, 0.6314846330390975, 0.6167106237436936, 0.6042202076817264, 0.5934772100285467, 0.5845629443845788, 0.576413117144411, 0.569122362248662, 0.562627274267386, 0.5571145926487743, 0.5522414269745721, 0.5476016152717379, 0.5437598024072241, 0.5398464940996117, 0.5367863390935975, 0.5335014499373258, 0.5309587292220254, 0.5281663251731332, 0.5258087828681034, 0.5240828161030465, 0.521719417090661, 0.5196929330637194, 0.5182175732650778, 0.5165275913086278, 0.5149058061509174, 0.5138324208390441, 0.5121802075614822, 0.5113147275725461, 0.5099273299474555, 0.5086037205750409, 0.5077225809862314, 0.5067299889269015, 0.5057005437073037, 0.5049021188884872, 0.5041469737153099, 0.5032220718376084, 0.502016965887204, 0.5017118346549164]"
0.025,0.03,50,37,3.6367050331074404,"[14.100089028460221, 9.352076200600635, 6.887557865600597, 5.575971833701548, 4.85876894350296, 4.50526420868092, 4.254523761991384, 4.096632756773618, 3.985368452091438, 3.9124841632995975, 3.8499498975596977, 3.812761780179882, 3.782733054211774, 3.749089595722798, 3.733840522655128, 3.722181691745704, 3.7115946024130335, 3.6999966247170164, 3.689733472073068, 3.6831480401910843, 3.6802359231682207, 3.6720638322301395, 3.6685800840711127, 3.66374738127088, 3.663163225837043, 3.658495143783161, 3.6565316420997536, 3.654721781564598, 3.6531500587994703, 3.650857526763333, 3.64883096881245, 3.645720098682161, 3.644480555884277, 3.6431971104379355, 3.6425059718234523, 3.6416267288711253, 3.6367050331074404, 3.638003987592884]",0.462389470084378,"[1.2362848864492293, 1.0409332306097672, 0.8960147362413923, 0.7893820459048013, 0.7120554698437382, 0.6595453991738114, 0.6179382669946543, 0.5875991287294258, 0.5641766101099058, 0.5462892691954713, 0.5316299732799252, 0.5202458134527562, 0.5114491390065184, 0.5032670504785043, 0.4974184100528933, 0.49259509404152435, 0.48854086276103365, 0.48479800866304756, 0.48170771033617343, 0.4795180321646707, 0.4773925441215209, 0.47541766899491233, 0.4740541218198298, 0.4724875835615651, 0.4714814598987818, 0.47019369407076805, 0.46916610843126316, 0.4685239907078235, 0.4674570448757734, 0.46678780851715707, 0.4659619484684546, 0.4651653636502187, 0.46444710978553194, 0.4637144654917433, 0.463489778196034, 0.4630410231805066, 0.462389470084378, 0.4620644911858533]"
0.025,0.025,20,69,3.759530210685314,"[14.38458321248294, 11.260817151753148, 9.36827935038397, 8.115260343363992, 7.210052101232742, 6.5331289644495, 6.040038996953206, 5.638804966728098, 5.327178391913974, 5.08051288151272, 4.887293240217487, 4.725125032415273, 4.593977695112927, 4.479871892024137, 4.401091786675018, 4.317163935540911, 4.258019827932364, 4.2075632286332665, 4.160664912148719, 4.126968203103369, 4.090453218701883, 4.0601003085440786, 4.038894810762459, 4.0126008118001355, 3.991957525029522, 3.9743171796396393, 3.9579614762472284, 3.9437111302953487, 3.9334006432852653, 3.9231282202109745, 3.9075414425507895, 3.89875831630452, 3.8918843337221403, 3.8812282619879594, 3.8726154475964703, 3.8631408931995006, 3.861609025783249, 3.8538535269333587, 3.8501334784821464, 3.8444429351747464, 3.835526504724284, 3.832311244657401, 3.8283954956388357, 3.8221918529328027, 3.818545621774648, 3.816187409404577, 3.812958182608185, 3.8089397152977367, 3.8040355376244968, 3.801166935247548, 3.8007507246389887, 3.7952616904520693, 3.7938650875433217, 3.7914303637779394, 3.788157071376873, 3.783528782980266, 3.7834633116010847, 3.781006375724827, 3.780281457258876, 3.7768938743287594, 3.774736382040772, 3.7745868045155397, 3.7703415404573635, 3.768452269411758, 3.7677138578594027, 3.766104581216508, 3.7644329135248236, 3.762982316295842, 3.759530210685314, 3.7604790647707964]",0.49977009185168547,"[1.266363031962901, 1.1565058145883922, 1.07383475531579, 1.0063862675368203, 0.9471489009339986, 0.8948495115708522, 0.8503026914711558, 0.8100592163154386, 0.7750941995120908, 0.7446588197922585, 0.7187844138155477, 0.6957838318366742, 0.6760634169558993, 0.6582882649479417, 0.6437595594130571, 0.6299022755727406, 0.6185209762701249, 0.6083368514690083, 0.5990959684155719, 0.5913928963106551, 0.5839989212996634, 0.5775141142140536, 0.5719881190862591, 0.5665290030432086, 0.561607409746906, 0.5575138816700762, 0.5535353904089636, 0.5499254938118866, 0.5467746259067046, 0.5437785847150367, 0.5407948735062058, 0.5383073525105333, 0.5360032120723675, 0.5336930666114668, 0.5314819594182789, 0.5295497343715774, 0.527823237602625, 0.5261487912110328, 0.5246813849994819, 0.5231554894146975, 0.5214289337736423, 0.5200336427769028, 0.5190063887399047, 0.5175908331026149, 0.5165836955666386, 0.5154770351420809, 0.5145650579528905, 0.5135036997574767, 0.5125135799276355, 0.5115547235462283, 0.5108743317086095, 0.5098535227603695, 0.5092760633359974, 0.5084097711983361, 0.5076964421840341, 0.5069389217597984, 0.5064165739955403, 0.5056919057083936, 0.5050099337343096, 0.5044904508052995, 0.5038374433751026, 0.5033713954022265, 0.502756773558896, 0.502219650108006, 0.5016478265317598, 0.5014179463023857, 0.500699537275765, 0.5003620512639105, 0.49977009185168547, 0.4995745843719236]"
0.025,0.03,100,18,3.574556358198507,"[15.065301521588324, 8.492878001557937, 5.848527323577347, 4.671180728168501, 4.166290948864925, 3.942751615145006, 3.800291024742212, 3.740136703077676, 3.682051644885495, 3.6520880888125093, 3.634668769920534, 3.6187484229492224, 3.6098867617441086, 3.597565459546227, 3.5880540714231937, 3.5828060040579137, 3.5788024184156173, 3.574556358198507, 3.576270084166944]",0.45762510332786005,"[1.2457846749133732, 0.965190552230713, 0.7841936748717045, 0.669195201716098, 0.5991218113680378, 0.5577511493106437, 0.5282707906219669, 0.510282133674331, 0.4965507754540983, 0.48631421247732365, 0.47949068787829496, 0.4740236123437078, 0.4701573629121828, 0.46602933233381677, 0.46309407473553993, 0.46073341444202853, 0.45865084680930485, 0.45762510332786005, 0.456393366853701]"
0.025,0.025,50,30,3.5011102309806654,"[14.450320975820302, 10.034827512659918, 7.5521636418207985, 6.053699299937468, 5.165261644036906, 4.666759533340118, 4.340989815874935, 4.119983609020909, 3.980325999351776, 3.8756916860075994, 3.7900259607764513, 3.7398935045127506, 3.689034944619097, 3.656548445044278, 3.624484474441841, 3.6033767533811853, 3.584710571669293, 3.5734795662605467, 3.5616887693528843, 3.5529170399844743, 3.5431575527890278, 3.5340377918589727, 3.5292432866747983, 3.521969658691676, 3.520288309119912, 3.5146958363565672, 3.512706682420165, 3.5080543562211064, 3.5022617854652967, 3.5011102309806654, 3.5014516006607925]",0.4653639243729328,"[1.2589474956919682, 1.0852676131425627, 0.9529991692276931, 0.8475902843954083, 0.7670361374957241, 0.7062339387341634, 0.6594180261070149, 0.6226446838322275, 0.5949326756649986, 0.5724100054683794, 0.5534623897185579, 0.5397687277852748, 0.5274924173447612, 0.5177208937610268, 0.5091975604269579, 0.5024052074709541, 0.49636449739131144, 0.49154801023319333, 0.48740866168721725, 0.48386217156925887, 0.48057315209054, 0.47781534489038135, 0.47564480095662076, 0.4734916365857933, 0.47195396392122857, 0.4700900831958555, 0.4689701864798801, 0.4676740450426249, 0.466360314398862, 0.4653639243729328, 0.4644916610782887]"
0.025,0.025,100,21,3.5923602402891737,"[15.738703375592355, 9.467872534879097, 6.6388309913551256, 5.167654723245114, 4.436024632741431, 4.113432408885927, 3.9472988887808875, 3.826992717558514, 3.7525434266260596, 3.712301559852774, 3.6891256067009395, 3.6607353504880624, 3.643707365315355, 3.6282322059868606, 3.618077096283963, 3.615017751465521, 3.607764581621731, 3.6026008369731306, 3.5969504638194483, 3.5951684046120107, 3.5923602402891737, 3.594552789543252]",0.45841103881942963,"[1.275807867168874, 1.0227411966346893, 0.8477163665996938, 0.7233590177678076, 0.6414022658017208, 0.5905515686460829, 0.5576830525263783, 0.5324145498544903, 0.5146447188394782, 0.5017660712918824, 0.4936715242084335, 0.4854634480809353, 0.4798075523071713, 0.47509853611165154, 0.4706922364714487, 0.46780382621784655, 0.4653129108641542, 0.462888696163368, 0.46088074783299676, 0.4596148015918155, 0.45841103881942963, 0.4575791825617558]"
0.01,0.05,20,2,10.249327653741666,"[11.547502777578428, 10.249327653741666, 60.72494554036459]",1.0867178948020733,"[1.167879528758844, 1.0867178948020733, 2.0316024168798306]"
0.01,0.05,50,1,22.958054864918815,"[22.958054864918815, 78.31621898598453]",1.449023367087647,"[1.449023367087647, 2.2466966656210765]"
0.01,0.05,100,1,53.04424291022092,"[53.04424291022092, 79.35695631011455]",1.941224026007043,"[1.941224026007043, 2.2558948976138034]"
0.025,0.025,20,69,3.759530210685314,"[14.38458321248294, 11.260817151753148, 9.36827935038397, 8.115260343363992, 7.210052101232742, 6.5331289644495, 6.040038996953206, 5.638804966728098, 5.327178391913974, 5.08051288151272, 4.887293240217487, 4.725125032415273, 4.593977695112927, 4.479871892024137, 4.401091786675018, 4.317163935540911, 4.258019827932364, 4.2075632286332665, 4.160664912148719, 4.126968203103369, 4.090453218701883, 4.0601003085440786, 4.038894810762459, 4.0126008118001355, 3.991957525029522, 3.9743171796396393, 3.9579614762472284, 3.9437111302953487, 3.9334006432852653, 3.9231282202109745, 3.9075414425507895, 3.89875831630452, 3.8918843337221403, 3.8812282619879594, 3.8726154475964703, 3.8631408931995006, 3.861609025783249, 3.8538535269333587, 3.8501334784821464, 3.8444429351747464, 3.835526504724284, 3.832311244657401, 3.8283954956388357, 3.8221918529328027, 3.818545621774648, 3.816187409404577, 3.812958182608185, 3.8089397152977367, 3.8040355376244968, 3.801166935247548, 3.8007507246389887, 3.7952616904520693, 3.7938650875433217, 3.7914303637779394, 3.788157071376873, 3.783528782980266, 3.7834633116010847, 3.781006375724827, 3.780281457258876, 3.7768938743287594, 3.774736382040772, 3.7745868045155397, 3.7703415404573635, 3.768452269411758, 3.7677138578594027, 3.766104581216508, 3.7644329135248236, 3.762982316295842, 3.759530210685314, 3.7604790647707964]",0.49977009185168547,"[1.266363031962901, 1.1565058145883922, 1.07383475531579, 1.0063862675368203, 0.9471489009339986, 0.8948495115708522, 0.8503026914711558, 0.8100592163154386, 0.7750941995120908, 0.7446588197922585, 0.7187844138155477, 0.6957838318366742, 0.6760634169558993, 0.6582882649479417, 0.6437595594130571, 0.6299022755727406, 0.6185209762701249, 0.6083368514690083, 0.5990959684155719, 0.5913928963106551, 0.5839989212996634, 0.5775141142140536, 0.5719881190862591, 0.5665290030432086, 0.561607409746906, 0.5575138816700762, 0.5535353904089636, 0.5499254938118866, 0.5467746259067046, 0.5437785847150367, 0.5407948735062058, 0.5383073525105333, 0.5360032120723675, 0.5336930666114668, 0.5314819594182789, 0.5295497343715774, 0.527823237602625, 0.5261487912110328, 0.5246813849994819, 0.5231554894146975, 0.5214289337736423, 0.5200336427769028, 0.5190063887399047, 0.5175908331026149, 0.5165836955666386, 0.5154770351420809, 0.5145650579528905, 0.5135036997574767, 0.5125135799276355, 0.5115547235462283, 0.5108743317086095, 0.5098535227603695, 0.5092760633359974, 0.5084097711983361, 0.5076964421840341, 0.5069389217597984, 0.5064165739955403, 0.5056919057083936, 0.5050099337343096, 0.5044904508052995, 0.5038374433751026, 0.5033713954022265, 0.502756773558896, 0.502219650108006, 0.5016478265317598, 0.5014179463023857, 0.500699537275765, 0.5003620512639105, 0.49977009185168547, 0.4995745843719236]"
0.01,0.03,20,39,3.540405422369325,"[13.39355139153096, 10.081048054145189, 8.194944872767127, 6.957584796351604, 6.1070076599897165, 5.527197449279677, 5.074181956173757, 4.763055680111376, 4.515056360632081, 4.337227332061448, 4.197096445834743, 4.092634030869681, 3.9983065662763635, 3.931678356311494, 3.8789452267529168, 3.8376302291343305, 3.800353694492158, 3.7607422082221866, 3.7336158697462403, 3.7090093744767083, 3.690873275000571, 3.673200644424514, 3.6563989430528716, 3.6402624505730663, 3.6311451573122766, 3.6221197205763738, 3.6093956202840793, 3.601673214548136, 3.5925451889454103, 3.5874931712918574, 3.5791691559752956, 3.575524282108444, 3.5675677500545913, 3.5640045895619257, 3.5597088187929184, 3.552144794369173, 3.5504569397385684, 3.546711802521096, 3.540405422369325, 3.541265464755356]",0.4744682230623039,"[1.240763844035864, 1.1152632580183914, 1.020352445159355, 0.9406749235552889, 0.872072850276283, 0.8152960502181413, 0.7652032045845693, 0.7246868775627069, 0.6895280892030416, 0.6603861006779012, 0.6360664307118842, 0.6157095348184932, 0.5974690695801332, 0.5826486730871793, 0.5701261749666678, 0.5592885095023002, 0.5497461657969855, 0.5408312433177267, 0.5337176849035469, 0.5270670740282682, 0.521531881810628, 0.5164498915333143, 0.5117700923420236, 0.5074752619915591, 0.5038852111849351, 0.5006049487847091, 0.4971262662381655, 0.4946848105075764, 0.49188022455678987, 0.4895192024189713, 0.4872079508928723, 0.48540735843487337, 0.4833690278340681, 0.48185285233925024, 0.480282048177189, 0.4785965654820938, 0.47737065718597865, 0.475860806883158, 0.4744682230623039, 0.4734056851672258]"
0.025,0.025,50,30,3.5011102309806654,"[14.450320975820302, 10.034827512659918, 7.5521636418207985, 6.053699299937468, 5.165261644036906, 4.666759533340118, 4.340989815874935, 4.119983609020909, 3.980325999351776, 3.8756916860075994, 3.7900259607764513, 3.7398935045127506, 3.689034944619097, 3.656548445044278, 3.624484474441841, 3.6033767533811853, 3.584710571669293, 3.5734795662605467, 3.5616887693528843, 3.5529170399844743, 3.5431575527890278, 3.5340377918589727, 3.5292432866747983, 3.521969658691676, 3.520288309119912, 3.5146958363565672, 3.512706682420165, 3.5080543562211064, 3.5022617854652967, 3.5011102309806654, 3.5014516006607925]",0.4653639243729328,"[1.2589474956919682, 1.0852676131425627, 0.9529991692276931, 0.8475902843954083, 0.7670361374957241, 0.7062339387341634, 0.6594180261070149, 0.6226446838322275, 0.5949326756649986, 0.5724100054683794, 0.5534623897185579, 0.5397687277852748, 0.5274924173447612, 0.5177208937610268, 0.5091975604269579, 0.5024052074709541, 0.49636449739131144, 0.49154801023319333, 0.48740866168721725, 0.48386217156925887, 0.48057315209054, 0.47781534489038135, 0.47564480095662076, 0.4734916365857933, 0.47195396392122857, 0.4700900831958555, 0.4689701864798801, 0.4676740450426249, 0.466360314398862, 0.4653639243729328, 0.4644916610782887]"
0.025,0.025,100,21,3.5923602402891737,"[15.738703375592355, 9.467872534879097, 6.6388309913551256, 5.167654723245114, 4.436024632741431, 4.113432408885927, 3.9472988887808875, 3.826992717558514, 3.7525434266260596, 3.712301559852774, 3.6891256067009395, 3.6607353504880624, 3.643707365315355, 3.6282322059868606, 3.618077096283963, 3.615017751465521, 3.607764581621731, 3.6026008369731306, 3.5969504638194483, 3.5951684046120107, 3.5923602402891737, 3.594552789543252]",0.45841103881942963,"[1.275807867168874, 1.0227411966346893, 0.8477163665996938, 0.7233590177678076, 0.6414022658017208, 0.5905515686460829, 0.5576830525263783, 0.5324145498544903, 0.5146447188394782, 0.5017660712918824, 0.4936715242084335, 0.4854634480809353, 0.4798075523071713, 0.47509853611165154, 0.4706922364714487, 0.46780382621784655, 0.4653129108641542, 0.462888696163368, 0.46088074783299676, 0.4596148015918155, 0.45841103881942963, 0.4575791825617558]"
0.01,0.03,50,29,3.395854936361883,"[13.82269630118919, 8.931249068201833, 6.48173437045121, 5.145483187449365, 4.497947319932671, 4.1078516642982486, 3.8841262678374426, 3.7342995173917393, 3.6480625289579574, 3.5812666340959916, 3.542757585406575, 3.500829084408297, 3.4797080531406817, 3.4618913974461103, 3.4465759786489096, 3.437063595653612, 3.428904981500249, 3.4247842655495546, 3.4175101870063753, 3.413533857911491, 3.4131525123959814, 3.4095112627065842, 3.4056395894291045, 3.4027589608844795, 3.4006804035198157, 3.400636724617864, 3.3991442151299425, 3.397242139515922, 3.395854936361883, 3.3959388177762904]",0.42358651589217067,"[1.2343600043842864, 1.0270109496107358, 0.8747868110152731, 0.7601176151880203, 0.6803498161232047, 0.6198522801106511, 0.5767368940443205, 0.5440694731672587, 0.5198259116869004, 0.5006913486146859, 0.48630228306455164, 0.47420439167222483, 0.46489362188678895, 0.45714281828078535, 0.45106642601577884, 0.44623254194558726, 0.4422062206615457, 0.4389736000224443, 0.43614801448852797, 0.43397528697187676, 0.4322085073577956, 0.4304910159322601, 0.42907208235953354, 0.4277942457818135, 0.42674514721641105, 0.4259340288756347, 0.4250473601565581, 0.42425227794405507, 0.42358651589217067, 0.422898923431049]"
0.01,0.05,20,2,10.249327653741666,"[11.547502777578428, 10.249327653741666, 60.72494554036459]",1.0867178948020733,"[1.167879528758844, 1.0867178948020733, 2.0316024168798306]"
0.01,0.05,50,1,22.958054864918815,"[22.958054864918815, 78.31621898598453]",1.449023367087647,"[1.449023367087647, 2.2466966656210765]"
0.01,0.05,100,1,53.04424291022092,"[53.04424291022092, 79.35695631011455]",1.941224026007043,"[1.941224026007043, 2.2558948976138034]"
0.01,0.03,100,7,3.598538358070176,"[14.949844043136828, 8.317285621362695, 5.5571124838997425, 4.403231985067937, 3.912753606660973, 3.7235978070217945, 3.598538358070176, 3.6107399869153465]",0.49183133006759905,"[1.2452081389473895, 0.9570290203249572, 0.7632805962978919, 0.6429322302293187, 0.5665124063834207, 0.5222455904382641, 0.49183133006759905, 0.4802025551077894]"
0.01,0.03,20,39,3.540405422369325,"[13.39355139153096, 10.081048054145189, 8.194944872767127, 6.957584796351604, 6.1070076599897165, 5.527197449279677, 5.074181956173757, 4.763055680111376, 4.515056360632081, 4.337227332061448, 4.197096445834743, 4.092634030869681, 3.9983065662763635, 3.931678356311494, 3.8789452267529168, 3.8376302291343305, 3.800353694492158, 3.7607422082221866, 3.7336158697462403, 3.7090093744767083, 3.690873275000571, 3.673200644424514, 3.6563989430528716, 3.6402624505730663, 3.6311451573122766, 3.6221197205763738, 3.6093956202840793, 3.601673214548136, 3.5925451889454103, 3.5874931712918574, 3.5791691559752956, 3.575524282108444, 3.5675677500545913, 3.5640045895619257, 3.5597088187929184, 3.552144794369173, 3.5504569397385684, 3.546711802521096, 3.540405422369325, 3.541265464755356]",0.4744682230623039,"[1.240763844035864, 1.1152632580183914, 1.020352445159355, 0.9406749235552889, 0.872072850276283, 0.8152960502181413, 0.7652032045845693, 0.7246868775627069, 0.6895280892030416, 0.6603861006779012, 0.6360664307118842, 0.6157095348184932, 0.5974690695801332, 0.5826486730871793, 0.5701261749666678, 0.5592885095023002, 0.5497461657969855, 0.5408312433177267, 0.5337176849035469, 0.5270670740282682, 0.521531881810628, 0.5164498915333143, 0.5117700923420236, 0.5074752619915591, 0.5038852111849351, 0.5006049487847091, 0.4971262662381655, 0.4946848105075764, 0.49188022455678987, 0.4895192024189713, 0.4872079508928723, 0.48540735843487337, 0.4833690278340681, 0.48185285233925024, 0.480282048177189, 0.4785965654820938, 0.47737065718597865, 0.475860806883158, 0.4744682230623039, 0.4734056851672258]"
0.01,0.025,20,46,3.6090607722841517,"[14.145561209557128, 11.018826239162998, 9.121223896652142, 7.804492782008998, 6.869687698192133, 6.184194895513023, 5.659641649529701, 5.280170422483678, 4.97640779797154, 4.734380940718219, 4.551090816540755, 4.40967145510496, 4.289616819288881, 4.191425502449302, 4.115970113460538, 4.04698410559947, 3.994817377956673, 3.9482520694989125, 3.907758694634061, 3.870298472833035, 3.845881134937628, 3.819086754865596, 3.798602020245532, 3.7774386781736755, 3.762882851100984, 3.745665654872738, 3.7293206061542796, 3.721676459967374, 3.7113502972149908, 3.7002175068234138, 3.6888885554966606, 3.683562731780617, 3.672794374225458, 3.6682990606545762, 3.659837026634619, 3.6556211143504695, 3.6473279203730686, 3.644786573957078, 3.6382109756585805, 3.636978187718574, 3.6292632040428905, 3.6258691074436995, 3.62125763628993, 3.6192272512522075, 3.615845352783963, 3.6090607722841517, 3.6099208805129037]",0.4759408757726013,"[1.2619070828379797, 1.1504041641630793, 1.0653969072288159, 0.9929681053818586, 0.929222235248917, 0.8737045472852779, 0.8236790338209155, 0.7820335646911191, 0.7448079432063375, 0.7124708934580529, 0.6853205186064294, 0.6616865233268393, 0.6407732908990789, 0.6228576051396597, 0.607582246499471, 0.5936578062843558, 0.5818145959318245, 0.5711817025152267, 0.5618093738691478, 0.5531889634856078, 0.546306201040678, 0.5395667775902977, 0.5335381748087658, 0.5281908566164557, 0.5233223002311649, 0.5189713738698785, 0.5148726995346471, 0.5114089245939368, 0.5081786290987279, 0.5048801317449861, 0.501962636667891, 0.4995376045818875, 0.4969043434587615, 0.4947898753473282, 0.4925965610089799, 0.49070209157118777, 0.4885489448929777, 0.48710108866363133, 0.4852170541525472, 0.48400515712455555, 0.4823196497225128, 0.48108019933984036, 0.4796147952752732, 0.4785248182641341, 0.4772801378797606, 0.4759408757726013, 0.4750851263959506]"
0.01,0.03,50,29,3.395854936361883,"[13.82269630118919, 8.931249068201833, 6.48173437045121, 5.145483187449365, 4.497947319932671, 4.1078516642982486, 3.8841262678374426, 3.7342995173917393, 3.6480625289579574, 3.5812666340959916, 3.542757585406575, 3.500829084408297, 3.4797080531406817, 3.4618913974461103, 3.4465759786489096, 3.437063595653612, 3.428904981500249, 3.4247842655495546, 3.4175101870063753, 3.413533857911491, 3.4131525123959814, 3.4095112627065842, 3.4056395894291045, 3.4027589608844795, 3.4006804035198157, 3.400636724617864, 3.3991442151299425, 3.397242139515922, 3.395854936361883, 3.3959388177762904]",0.42358651589217067,"[1.2343600043842864, 1.0270109496107358, 0.8747868110152731, 0.7601176151880203, 0.6803498161232047, 0.6198522801106511, 0.5767368940443205, 0.5440694731672587, 0.5198259116869004, 0.5006913486146859, 0.48630228306455164, 0.47420439167222483, 0.46489362188678895, 0.45714281828078535, 0.45106642601577884, 0.44623254194558726, 0.4422062206615457, 0.4389736000224443, 0.43614801448852797, 0.43397528697187676, 0.4322085073577956, 0.4304910159322601, 0.42907208235953354, 0.4277942457818135, 0.42674514721641105, 0.4259340288756347, 0.4250473601565581, 0.42425227794405507, 0.42358651589217067, 0.422898923431049]"
0.01,0.03,100,7,3.598538358070176,"[14.949844043136828, 8.317285621362695, 5.5571124838997425, 4.403231985067937, 3.912753606660973, 3.7235978070217945, 3.598538358070176, 3.6107399869153465]",0.49183133006759905,"[1.2452081389473895, 0.9570290203249572, 0.7632805962978919, 0.6429322302293187, 0.5665124063834207, 0.5222455904382641, 0.49183133006759905, 0.4802025551077894]"
0.01,0.025,50,40,3.4039379444716746,"[14.609350095589013, 9.976710119201808, 7.436918139421337, 5.911900069159335, 4.984763675416172, 4.464300881858235, 4.147325869107182, 3.9501045425062284, 3.8219715218857018, 3.721519175822541, 3.647144253789376, 3.5935681858395485, 3.5574065609682557, 3.5310881649112873, 3.5042115817926756, 3.48778062182301, 3.474332121726562, 3.463927645520698, 3.4541619247106072, 3.4474880717119807, 3.4404170195487973, 3.4346637523231953, 3.43134982193216, 3.4275028272641537, 3.4252339145099366, 3.4222030168422704, 3.419953019746642, 3.417550155778568, 3.41567018112581, 3.4130010284543113, 3.41257872849557, 3.41145969791962, 3.4092619521597265, 3.4085543413741064, 3.40751179055919, 3.4068479161179144, 3.4063023068004123, 3.406002086326277, 3.404766701255619, 3.4039379444716746, 3.4041077253387595]",0.4206222193250608,"[1.2631936141741347, 1.0805190338273316, 0.9422637183440316, 0.8314190951670665, 0.7434866232710813, 0.6771655563192566, 0.6272677954368244, 0.5887878398191976, 0.5595738768992845, 0.535142994139684, 0.5156456113877619, 0.5000930855692919, 0.48766144597986594, 0.47798316820517783, 0.4689753018452963, 0.4621607402422191, 0.45598825249202735, 0.451066803217784, 0.44688727129144357, 0.4432157259727488, 0.4402272963025285, 0.43767081436097016, 0.435447510637218, 0.43378321442689627, 0.4320187650117644, 0.43064440038119445, 0.429399665166336, 0.4281806436618045, 0.4270946611545065, 0.42617652618277363, 0.4254636224753924, 0.42482218320906573, 0.42401346772394694, 0.4235039605491212, 0.4228512259702737, 0.4223534830046225, 0.42184457847889056, 0.42142440590513713, 0.4209875293688267, 0.4206222193250608, 0.420251800355303]"
0.01,0.025,100,19,3.5474110149539593,"[15.909408208664228, 9.44441371898744, 6.489833805315271, 5.009683438328683, 4.310160894207113, 3.969864000985216, 3.811210676332618, 3.721294362812262, 3.661257372582347, 3.627064377027009, 3.606807022935011, 3.5856264277354404, 3.576809095456491, 3.565567551797837, 3.5612010796040314, 3.555305147553117, 3.553692939250242, 3.550238010822863, 3.5474110149539593, 3.547531096808144]",0.4228866977080607,"[1.2787999009809148, 1.0147450297802338, 0.8288572954007686, 0.6985114707817351, 0.613647836264771, 0.5564122775084841, 0.5203046862489824, 0.4952141926876604, 0.476277298578728, 0.4624367345387538, 0.4529555220882075, 0.44571664607711325, 0.43974481014658523, 0.4349375646919467, 0.43177666138683946, 0.42876746291665097, 0.42660554383285987, 0.42443097763881327, 0.4228866977080607, 0.4217016027939494]"
0.005,0.05,20,1,11.794894533439338,"[11.794894533439338, 13.310758407027395]",1.1716337033255184,"[1.1716337033255184, 1.1757373922800358]"
0.005,0.05,50,1,32.95799690803385,"[32.95799690803385, 78.90916118374105]",1.642707092430208,"[1.642707092430208, 2.2507712885101756]"
0.005,0.05,100,1,54.22481230049053,"[54.22481230049053, 78.6169800846226]",1.960439289649061,"[1.960439289649061, 2.2497129584004028]"
